"country","budget_name","office_name","amount","agency_name","agency","year","budget_code","program","office"
Uganda,Sexual Prevention: Other Sexual Prevention,Peace Corps,969700,Peace Corps,Peace,2012,HVOP,Prevention,Peace
Uganda,Sexual Prevention: Other Sexual Prevention,Peace Corps,177800,Peace Corps,Peace,2013,HVOP,Prevention,Peace
Uganda,Sexual Prevention: Other Sexual Prevention,HHS/CDC,250000,HHS/ALL,HHS/ALL,2006,HVOP,Prevention,HHS/CDC
Uganda,Sexual Prevention: Other Sexual Prevention,HHS/CDC,1289000,HHS/ALL,HHS/ALL,2007,HVOP,Prevention,HHS/CDC
Uganda,Sexual Prevention: Other Sexual Prevention,HHS/CDC,2040093,HHS/ALL,HHS/ALL,2008,HVOP,Prevention,HHS/CDC
Uganda,Sexual Prevention: Other Sexual Prevention,HHS/CDC,1952779,HHS/ALL,HHS/ALL,2009,HVOP,Prevention,HHS/CDC
Uganda,Sexual Prevention: Other Sexual Prevention,HHS/CDC,1832779,HHS/ALL,HHS/ALL,2010,HVOP,Prevention,HHS/CDC
Uganda,Sexual Prevention: Other Sexual Prevention,HHS/CDC,1977904,HHS/ALL,HHS/ALL,2011,HVOP,Prevention,HHS/CDC
Uganda,Sexual Prevention: Other Sexual Prevention,HHS/CDC,1788550,HHS/ALL,HHS/ALL,2012,HVOP,Prevention,HHS/CDC
Uganda,Sexual Prevention: Other Sexual Prevention,HHS/CDC,1755085,HHS/ALL,HHS/ALL,2013,HVOP,Prevention,HHS/CDC
Uganda,Sexual Prevention: Other Sexual Prevention,HHS/HRSA,0,HHS/ALL,HHS/ALL,2006,HVOP,Prevention,HHS/HRSA
Uganda,Sexual Prevention: Other Sexual Prevention,HHS/HRSA,0,HHS/ALL,HHS/ALL,2007,HVOP,Prevention,HHS/HRSA
Uganda,Sexual Prevention: Other Sexual Prevention,HHS/HRSA,0,HHS/ALL,HHS/ALL,2008,HVOP,Prevention,HHS/HRSA
Uganda,Sexual Prevention: Other Sexual Prevention,HHS/HRSA,0,HHS/ALL,HHS/ALL,2009,HVOP,Prevention,HHS/HRSA
Uganda,Sexual Prevention: Other Sexual Prevention,HHS/HRSA,0,HHS/ALL,HHS/ALL,2010,HVOP,Prevention,HHS/HRSA
Uganda,Sexual Prevention: Other Sexual Prevention,HHS/HRSA,0,HHS/ALL,HHS/ALL,2011,HVOP,Prevention,HHS/HRSA
Uganda,Sexual Prevention: Other Sexual Prevention,HHS/NIH,0,HHS/ALL,HHS/ALL,2011,HVOP,Prevention,HHS/NIH
Uganda,Sexual Prevention: Other Sexual Prevention,HHS/NIH,0,HHS/ALL,HHS/ALL,2012,HVOP,Prevention,HHS/NIH
Uganda,Sexual Prevention: Other Sexual Prevention,HHS/NIH,0,HHS/ALL,HHS/ALL,2013,HVOP,Prevention,HHS/NIH
Uganda,Injecting and Non-Injecting Drug Use,Dept. of State,0,Dept. of State,DOS,2005,IDUP,Prevention,DOS
Uganda,Injecting and Non-Injecting Drug Use,Dept. of State,0,Dept. of State,DOS,2006,IDUP,Prevention,DOS
Uganda,Injecting and Non-Injecting Drug Use,Dept. of State,0,Dept. of State,DOS,2006,IDUP,Prevention,DOS
Uganda,Injecting and Non-Injecting Drug Use,Dept. of State,0,Dept. of State,DOS,2007,IDUP,Prevention,DOS
Uganda,Injecting and Non-Injecting Drug Use,Dept. of State,0,Dept. of State,DOS,2007,IDUP,Prevention,DOS
Uganda,Injecting and Non-Injecting Drug Use,Dept. of State,0,Dept. of State,DOS,2008,IDUP,Prevention,DOS
Uganda,Injecting and Non-Injecting Drug Use,Dept. of State,0,Dept. of State,DOS,2008,IDUP,Prevention,DOS
Uganda,Injecting and Non-Injecting Drug Use,Dept. of State,0,Dept. of State,DOS,2008,IDUP,Prevention,DOS
Uganda,Injecting and Non-Injecting Drug Use,Dept. of State,0,Dept. of State,DOS,2009,IDUP,Prevention,DOS
Uganda,Injecting and Non-Injecting Drug Use,Dept. of State,0,Dept. of State,DOS,2009,IDUP,Prevention,DOS
Uganda,Injecting and Non-Injecting Drug Use,Dept. of State,0,Dept. of State,DOS,2009,IDUP,Prevention,DOS
Uganda,Injecting and Non-Injecting Drug Use,Dept. of State,0,Dept. of State,DOS,2010,IDUP,Prevention,DOS
Uganda,Injecting and Non-Injecting Drug Use,Dept. of State,0,Dept. of State,DOS,2010,IDUP,Prevention,DOS
Uganda,Injecting and Non-Injecting Drug Use,Dept. of State,0,Dept. of State,DOS,2010,IDUP,Prevention,DOS
Uganda,Injecting and Non-Injecting Drug Use,Dept. of State,0,Dept. of State,DOS,2011,IDUP,Prevention,DOS
Uganda,Injecting and Non-Injecting Drug Use,Dept. of State,0,Dept. of State,DOS,2011,IDUP,Prevention,DOS
Uganda,Injecting and Non-Injecting Drug Use,Dept. of State,0,Dept. of State,DOS,2011,IDUP,Prevention,DOS
Uganda,Injecting and Non-Injecting Drug Use,Dept. of State,0,Dept. of State,DOS,2012,IDUP,Prevention,DOS
Uganda,Injecting and Non-Injecting Drug Use,Dept. of State,0,Dept. of State,DOS,2012,IDUP,Prevention,DOS
Uganda,Injecting and Non-Injecting Drug Use,Dept. of State,0,Dept. of State,DOS,2012,IDUP,Prevention,DOS
Uganda,Injecting and Non-Injecting Drug Use,Dept. of State,0,Dept. of State,DOS,2013,IDUP,Prevention,DOS
Uganda,Injecting and Non-Injecting Drug Use,Dept. of State,0,Dept. of State,DOS,2013,IDUP,Prevention,DOS
Uganda,Injecting and Non-Injecting Drug Use,Dept. of State,0,Dept. of State,DOS,2013,IDUP,Prevention,DOS
Uganda,Injecting and Non-Injecting Drug Use,USAID,0,USAID,USAID,2005,IDUP,Prevention,USAID
Uganda,Injecting and Non-Injecting Drug Use,USAID,0,USAID,USAID,2006,IDUP,Prevention,USAID
Uganda,Injecting and Non-Injecting Drug Use,USAID,0,USAID,USAID,2007,IDUP,Prevention,USAID
Uganda,Injecting and Non-Injecting Drug Use,USAID,0,USAID,USAID,2008,IDUP,Prevention,USAID
Uganda,Injecting and Non-Injecting Drug Use,USAID,0,USAID,USAID,2009,IDUP,Prevention,USAID
Uganda,Injecting and Non-Injecting Drug Use,USAID,0,USAID,USAID,2010,IDUP,Prevention,USAID
Uganda,Injecting and Non-Injecting Drug Use,USAID,0,USAID,USAID,2011,IDUP,Prevention,USAID
Uganda,Injecting and Non-Injecting Drug Use,USAID,0,USAID,USAID,2012,IDUP,Prevention,USAID
Uganda,Injecting and Non-Injecting Drug Use,USAID,0,USAID,USAID,2013,IDUP,Prevention,USAID
Uganda,Injecting and Non-Injecting Drug Use,Dept. of Defense,0,Dept. of Defense,Defense,2005,IDUP,Prevention,Defense
Uganda,Injecting and Non-Injecting Drug Use,Dept. of Defense,0,Dept. of Defense,Defense,2006,IDUP,Prevention,Defense
Uganda,Injecting and Non-Injecting Drug Use,Dept. of Defense,0,Dept. of Defense,Defense,2007,IDUP,Prevention,Defense
Uganda,Injecting and Non-Injecting Drug Use,Dept. of Defense,0,Dept. of Defense,Defense,2008,IDUP,Prevention,Defense
Uganda,Injecting and Non-Injecting Drug Use,Dept. of Defense,0,Dept. of Defense,Defense,2009,IDUP,Prevention,Defense
Uganda,Injecting and Non-Injecting Drug Use,Dept. of Defense,0,Dept. of Defense,Defense,2010,IDUP,Prevention,Defense
Uganda,Injecting and Non-Injecting Drug Use,Dept. of Defense,0,Dept. of Defense,Defense,2011,IDUP,Prevention,Defense
Uganda,Injecting and Non-Injecting Drug Use,Dept. of Defense,0,Dept. of Defense,Defense,2012,IDUP,Prevention,Defense
Uganda,Injecting and Non-Injecting Drug Use,Dept. of Defense,0,Dept. of Defense,Defense,2013,IDUP,Prevention,Defense
Uganda,Injecting and Non-Injecting Drug Use,HHS/ALL,0,HHS/ALL,HHS/ALL,2005,IDUP,Prevention,HHS/ALL
Uganda,Injecting and Non-Injecting Drug Use,Peace Corps,0,Peace Corps,Peace,2005,IDUP,Prevention,Peace
Uganda,Injecting and Non-Injecting Drug Use,Peace Corps,0,Peace Corps,Peace,2006,IDUP,Prevention,Peace
Uganda,Injecting and Non-Injecting Drug Use,Peace Corps,0,Peace Corps,Peace,2007,IDUP,Prevention,Peace
Uganda,Injecting and Non-Injecting Drug Use,Peace Corps,0,Peace Corps,Peace,2008,IDUP,Prevention,Peace
Uganda,Injecting and Non-Injecting Drug Use,Peace Corps,0,Peace Corps,Peace,2009,IDUP,Prevention,Peace
Uganda,Injecting and Non-Injecting Drug Use,Peace Corps,0,Peace Corps,Peace,2010,IDUP,Prevention,Peace
Uganda,Injecting and Non-Injecting Drug Use,Peace Corps,0,Peace Corps,Peace,2011,IDUP,Prevention,Peace
Uganda,Injecting and Non-Injecting Drug Use,Peace Corps,0,Peace Corps,Peace,2012,IDUP,Prevention,Peace
Uganda,Injecting and Non-Injecting Drug Use,Peace Corps,0,Peace Corps,Peace,2013,IDUP,Prevention,Peace
Uganda,Injecting and Non-Injecting Drug Use,HHS/CDC,0,HHS/ALL,HHS/ALL,2006,IDUP,Prevention,HHS/CDC
Uganda,Injecting and Non-Injecting Drug Use,HHS/CDC,0,HHS/ALL,HHS/ALL,2007,IDUP,Prevention,HHS/CDC
Uganda,Injecting and Non-Injecting Drug Use,HHS/CDC,0,HHS/ALL,HHS/ALL,2008,IDUP,Prevention,HHS/CDC
Uganda,Injecting and Non-Injecting Drug Use,HHS/CDC,0,HHS/ALL,HHS/ALL,2009,IDUP,Prevention,HHS/CDC
Uganda,Injecting and Non-Injecting Drug Use,HHS/CDC,0,HHS/ALL,HHS/ALL,2010,IDUP,Prevention,HHS/CDC
Uganda,Injecting and Non-Injecting Drug Use,HHS/CDC,0,HHS/ALL,HHS/ALL,2011,IDUP,Prevention,HHS/CDC
Uganda,Injecting and Non-Injecting Drug Use,HHS/CDC,0,HHS/ALL,HHS/ALL,2012,IDUP,Prevention,HHS/CDC
Uganda,Injecting and Non-Injecting Drug Use,HHS/CDC,0,HHS/ALL,HHS/ALL,2013,IDUP,Prevention,HHS/CDC
Uganda,Injecting and Non-Injecting Drug Use,HHS/HRSA,0,HHS/ALL,HHS/ALL,2006,IDUP,Prevention,HHS/HRSA
Uganda,Injecting and Non-Injecting Drug Use,HHS/HRSA,0,HHS/ALL,HHS/ALL,2007,IDUP,Prevention,HHS/HRSA
Uganda,Injecting and Non-Injecting Drug Use,HHS/HRSA,0,HHS/ALL,HHS/ALL,2008,IDUP,Prevention,HHS/HRSA
Uganda,Injecting and Non-Injecting Drug Use,HHS/HRSA,0,HHS/ALL,HHS/ALL,2009,IDUP,Prevention,HHS/HRSA
Uganda,Injecting and Non-Injecting Drug Use,HHS/HRSA,0,HHS/ALL,HHS/ALL,2010,IDUP,Prevention,HHS/HRSA
Uganda,Injecting and Non-Injecting Drug Use,HHS/HRSA,0,HHS/ALL,HHS/ALL,2011,IDUP,Prevention,HHS/HRSA
Uganda,Injecting and Non-Injecting Drug Use,HHS/NIH,0,HHS/ALL,HHS/ALL,2011,IDUP,Prevention,HHS/NIH
Uganda,Injecting and Non-Injecting Drug Use,HHS/NIH,0,HHS/ALL,HHS/ALL,2012,IDUP,Prevention,HHS/NIH
Uganda,Injecting and Non-Injecting Drug Use,HHS/NIH,0,HHS/ALL,HHS/ALL,2013,IDUP,Prevention,HHS/NIH
Uganda,Prevention of Mother to Child Transmission,Dept. of State,43018,Dept. of State,DOS,2005,MTCT,Prevention,DOS
Uganda,Prevention of Mother to Child Transmission,Dept. of State,0,Dept. of State,DOS,2006,MTCT,Prevention,DOS
Uganda,Prevention of Mother to Child Transmission,Dept. of State,136509,Dept. of State,DOS,2006,MTCT,Prevention,DOS
Uganda,Prevention of Mother to Child Transmission,Dept. of State,0,Dept. of State,DOS,2007,MTCT,Prevention,DOS
Uganda,Prevention of Mother to Child Transmission,Dept. of State,128869,Dept. of State,DOS,2007,MTCT,Prevention,DOS
Uganda,Prevention of Mother to Child Transmission,Dept. of State,0,Dept. of State,DOS,2008,MTCT,Prevention,DOS
Uganda,Prevention of Mother to Child Transmission,Dept. of State,0,Dept. of State,DOS,2008,MTCT,Prevention,DOS
Uganda,Prevention of Mother to Child Transmission,Dept. of State,60000,Dept. of State,DOS,2008,MTCT,Prevention,DOS
Uganda,Prevention of Mother to Child Transmission,Dept. of State,0,Dept. of State,DOS,2009,MTCT,Prevention,DOS
Uganda,Prevention of Mother to Child Transmission,Dept. of State,0,Dept. of State,DOS,2009,MTCT,Prevention,DOS
Uganda,Prevention of Mother to Child Transmission,Dept. of State,60000,Dept. of State,DOS,2009,MTCT,Prevention,DOS
Uganda,Prevention of Mother to Child Transmission,Dept. of State,0,Dept. of State,DOS,2010,MTCT,Prevention,DOS
Uganda,Prevention of Mother to Child Transmission,Dept. of State,0,Dept. of State,DOS,2010,MTCT,Prevention,DOS
Uganda,Prevention of Mother to Child Transmission,Dept. of State,60000,Dept. of State,DOS,2010,MTCT,Prevention,DOS
Uganda,Prevention of Mother to Child Transmission,Dept. of State,0,Dept. of State,DOS,2011,MTCT,Prevention,DOS
Uganda,Prevention of Mother to Child Transmission,Dept. of State,0,Dept. of State,DOS,2011,MTCT,Prevention,DOS
Uganda,Prevention of Mother to Child Transmission,Dept. of State,60000,Dept. of State,DOS,2011,MTCT,Prevention,DOS
Uganda,Prevention of Mother to Child Transmission,Dept. of State,0,Dept. of State,DOS,2012,MTCT,Prevention,DOS
Uganda,Prevention of Mother to Child Transmission,Dept. of State,0,Dept. of State,DOS,2012,MTCT,Prevention,DOS
Uganda,Prevention of Mother to Child Transmission,Dept. of State,0,Dept. of State,DOS,2012,MTCT,Prevention,DOS
Uganda,Prevention of Mother to Child Transmission,Dept. of State,0,Dept. of State,DOS,2013,MTCT,Prevention,DOS
Uganda,Prevention of Mother to Child Transmission,Dept. of State,0,Dept. of State,DOS,2013,MTCT,Prevention,DOS
Uganda,Prevention of Mother to Child Transmission,Dept. of State,100000,Dept. of State,DOS,2013,MTCT,Prevention,DOS
Uganda,Prevention of Mother to Child Transmission,USAID,4063061,USAID,USAID,2005,MTCT,Prevention,USAID
Uganda,Prevention of Mother to Child Transmission,USAID,3603473,USAID,USAID,2006,MTCT,Prevention,USAID
Uganda,Prevention of Mother to Child Transmission,USAID,5638338,USAID,USAID,2007,MTCT,Prevention,USAID
Uganda,Prevention of Mother to Child Transmission,USAID,6750000,USAID,USAID,2008,MTCT,Prevention,USAID
Uganda,Prevention of Mother to Child Transmission,USAID,6668900,USAID,USAID,2009,MTCT,Prevention,USAID
Uganda,Prevention of Mother to Child Transmission,USAID,5582000,USAID,USAID,2010,MTCT,Prevention,USAID
Uganda,Prevention of Mother to Child Transmission,USAID,6223604,USAID,USAID,2011,MTCT,Prevention,USAID
Uganda,Prevention of Mother to Child Transmission,USAID,463517,USAID,USAID,2012,MTCT,Prevention,USAID
Uganda,Prevention of Mother to Child Transmission,USAID,9869414,USAID,USAID,2013,MTCT,Prevention,USAID
Uganda,Prevention of Mother to Child Transmission,Dept. of Defense,0,Dept. of Defense,Defense,2005,MTCT,Prevention,Defense
Uganda,Prevention of Mother to Child Transmission,Dept. of Defense,50000,Dept. of Defense,Defense,2006,MTCT,Prevention,Defense
Uganda,Prevention of Mother to Child Transmission,Dept. of Defense,100000,Dept. of Defense,Defense,2007,MTCT,Prevention,Defense
Uganda,Prevention of Mother to Child Transmission,Dept. of Defense,100000,Dept. of Defense,Defense,2008,MTCT,Prevention,Defense
Uganda,Prevention of Mother to Child Transmission,Dept. of Defense,100000,Dept. of Defense,Defense,2009,MTCT,Prevention,Defense
Uganda,Prevention of Mother to Child Transmission,Dept. of Defense,100000,Dept. of Defense,Defense,2010,MTCT,Prevention,Defense
Uganda,Prevention of Mother to Child Transmission,Dept. of Defense,100000,Dept. of Defense,Defense,2011,MTCT,Prevention,Defense
Uganda,Prevention of Mother to Child Transmission,Dept. of Defense,5475,Dept. of Defense,Defense,2012,MTCT,Prevention,Defense
Uganda,Prevention of Mother to Child Transmission,Dept. of Defense,719241,Dept. of Defense,Defense,2013,MTCT,Prevention,Defense
Uganda,Prevention of Mother to Child Transmission,HHS/ALL,1380164,HHS/ALL,HHS/ALL,2005,MTCT,Prevention,HHS/ALL
Uganda,Prevention of Mother to Child Transmission,Peace Corps,0,Peace Corps,Peace,2005,MTCT,Prevention,Peace
Uganda,Prevention of Mother to Child Transmission,Peace Corps,0,Peace Corps,Peace,2006,MTCT,Prevention,Peace
Uganda,Prevention of Mother to Child Transmission,Peace Corps,0,Peace Corps,Peace,2007,MTCT,Prevention,Peace
Uganda,Prevention of Mother to Child Transmission,Peace Corps,0,Peace Corps,Peace,2008,MTCT,Prevention,Peace
Uganda,Prevention of Mother to Child Transmission,Peace Corps,0,Peace Corps,Peace,2009,MTCT,Prevention,Peace
Uganda,Prevention of Mother to Child Transmission,Peace Corps,0,Peace Corps,Peace,2010,MTCT,Prevention,Peace
Uganda,Prevention of Mother to Child Transmission,Peace Corps,0,Peace Corps,Peace,2011,MTCT,Prevention,Peace
Uganda,Prevention of Mother to Child Transmission,Peace Corps,0,Peace Corps,Peace,2012,MTCT,Prevention,Peace
Uganda,Prevention of Mother to Child Transmission,Peace Corps,0,Peace Corps,Peace,2013,MTCT,Prevention,Peace
Uganda,Prevention of Mother to Child Transmission,HHS/CDC,1590240,HHS/ALL,HHS/ALL,2006,MTCT,Prevention,HHS/CDC
Uganda,Prevention of Mother to Child Transmission,HHS/CDC,6814272,HHS/ALL,HHS/ALL,2007,MTCT,Prevention,HHS/CDC
Uganda,Prevention of Mother to Child Transmission,HHS/CDC,8573936,HHS/ALL,HHS/ALL,2008,MTCT,Prevention,HHS/CDC
Uganda,Prevention of Mother to Child Transmission,HHS/CDC,8695586,HHS/ALL,HHS/ALL,2009,MTCT,Prevention,HHS/CDC
Uganda,Prevention of Mother to Child Transmission,HHS/CDC,8718546,HHS/ALL,HHS/ALL,2010,MTCT,Prevention,HHS/CDC
Uganda,Prevention of Mother to Child Transmission,HHS/CDC,8732467,HHS/ALL,HHS/ALL,2011,MTCT,Prevention,HHS/CDC
Uganda,Prevention of Mother to Child Transmission,HHS/CDC,4702231,HHS/ALL,HHS/ALL,2012,MTCT,Prevention,HHS/CDC
Uganda,Prevention of Mother to Child Transmission,HHS/CDC,1.2286851E7,HHS/ALL,HHS/ALL,2013,MTCT,Prevention,HHS/CDC
Uganda,Prevention of Mother to Child Transmission,HHS/HRSA,0,HHS/ALL,HHS/ALL,2006,MTCT,Prevention,HHS/HRSA
Uganda,Prevention of Mother to Child Transmission,HHS/HRSA,703667,HHS/ALL,HHS/ALL,2007,MTCT,Prevention,HHS/HRSA
Uganda,Prevention of Mother to Child Transmission,HHS/HRSA,750000,HHS/ALL,HHS/ALL,2008,MTCT,Prevention,HHS/HRSA
Uganda,Prevention of Mother to Child Transmission,HHS/HRSA,550000,HHS/ALL,HHS/ALL,2009,MTCT,Prevention,HHS/HRSA
Uganda,Prevention of Mother to Child Transmission,HHS/HRSA,450000,HHS/ALL,HHS/ALL,2010,MTCT,Prevention,HHS/HRSA
Uganda,Prevention of Mother to Child Transmission,HHS/HRSA,0,HHS/ALL,HHS/ALL,2011,MTCT,Prevention,HHS/HRSA
Uganda,Prevention of Mother to Child Transmission,HHS/NIH,0,HHS/ALL,HHS/ALL,2011,MTCT,Prevention,HHS/NIH
Uganda,Prevention of Mother to Child Transmission,HHS/NIH,0,HHS/ALL,HHS/ALL,2012,MTCT,Prevention,HHS/NIH
Uganda,Prevention of Mother to Child Transmission,HHS/NIH,0,HHS/ALL,HHS/ALL,2013,MTCT,Prevention,HHS/NIH
Uganda,Antiretroviral Drugs,Dept. of State,0,Dept. of State,DOS,2005,HTXD,Treatment,DOS
Uganda,Antiretroviral Drugs,Dept. of State,0,Dept. of State,DOS,2006,HTXD,Treatment,DOS
Uganda,Antiretroviral Drugs,Dept. of State,0,Dept. of State,DOS,2006,HTXD,Treatment,DOS
Uganda,Antiretroviral Drugs,Dept. of State,0,Dept. of State,DOS,2007,HTXD,Treatment,DOS
Uganda,Antiretroviral Drugs,Dept. of State,0,Dept. of State,DOS,2007,HTXD,Treatment,DOS
Uganda,Antiretroviral Drugs,Dept. of State,0,Dept. of State,DOS,2008,HTXD,Treatment,DOS
Uganda,Antiretroviral Drugs,Dept. of State,0,Dept. of State,DOS,2008,HTXD,Treatment,DOS
Uganda,Antiretroviral Drugs,Dept. of State,0,Dept. of State,DOS,2008,HTXD,Treatment,DOS
Uganda,Antiretroviral Drugs,Dept. of State,0,Dept. of State,DOS,2009,HTXD,Treatment,DOS
Uganda,Antiretroviral Drugs,Dept. of State,0,Dept. of State,DOS,2009,HTXD,Treatment,DOS
Uganda,Antiretroviral Drugs,Dept. of State,0,Dept. of State,DOS,2009,HTXD,Treatment,DOS
Uganda,Antiretroviral Drugs,Dept. of State,0,Dept. of State,DOS,2010,HTXD,Treatment,DOS
Uganda,Antiretroviral Drugs,Dept. of State,0,Dept. of State,DOS,2010,HTXD,Treatment,DOS
Uganda,Antiretroviral Drugs,Dept. of State,0,Dept. of State,DOS,2010,HTXD,Treatment,DOS
Uganda,Antiretroviral Drugs,Dept. of State,0,Dept. of State,DOS,2011,HTXD,Treatment,DOS
Uganda,Antiretroviral Drugs,Dept. of State,0,Dept. of State,DOS,2011,HTXD,Treatment,DOS
Uganda,Antiretroviral Drugs,Dept. of State,0,Dept. of State,DOS,2011,HTXD,Treatment,DOS
Uganda,Antiretroviral Drugs,Dept. of State,0,Dept. of State,DOS,2012,HTXD,Treatment,DOS
Uganda,Antiretroviral Drugs,Dept. of State,0,Dept. of State,DOS,2012,HTXD,Treatment,DOS
Uganda,Antiretroviral Drugs,Dept. of State,0,Dept. of State,DOS,2012,HTXD,Treatment,DOS
Uganda,Antiretroviral Drugs,Dept. of State,0,Dept. of State,DOS,2013,HTXD,Treatment,DOS
Uganda,Antiretroviral Drugs,Dept. of State,0,Dept. of State,DOS,2013,HTXD,Treatment,DOS
Uganda,Antiretroviral Drugs,Dept. of State,0,Dept. of State,DOS,2013,HTXD,Treatment,DOS
Uganda,Antiretroviral Drugs,Dept. of Defense,0,Dept. of Defense,Defense,2005,HTXD,Treatment,Defense
Uganda,Antiretroviral Drugs,Dept. of Defense,0,Dept. of Defense,Defense,2006,HTXD,Treatment,Defense
Uganda,Antiretroviral Drugs,Dept. of Defense,0,Dept. of Defense,Defense,2007,HTXD,Treatment,Defense
Uganda,Antiretroviral Drugs,Dept. of Defense,174775,Dept. of Defense,Defense,2008,HTXD,Treatment,Defense
Uganda,Antiretroviral Drugs,Dept. of Defense,0,Dept. of Defense,Defense,2009,HTXD,Treatment,Defense
Uganda,Antiretroviral Drugs,Dept. of Defense,0,Dept. of Defense,Defense,2010,HTXD,Treatment,Defense
Uganda,Antiretroviral Drugs,Dept. of Defense,0,Dept. of Defense,Defense,2011,HTXD,Treatment,Defense
Uganda,Antiretroviral Drugs,Dept. of Defense,11633,Dept. of Defense,Defense,2012,HTXD,Treatment,Defense
Uganda,Antiretroviral Drugs,Dept. of Defense,17310,Dept. of Defense,Defense,2013,HTXD,Treatment,Defense
Uganda,Antiretroviral Drugs,HHS/ALL,1.2224656E7,HHS/ALL,HHS/ALL,2005,HTXD,Treatment,HHS/ALL
Uganda,Antiretroviral Drugs,Peace Corps,0,Peace Corps,Peace,2005,HTXD,Treatment,Peace
Uganda,Antiretroviral Drugs,Peace Corps,0,Peace Corps,Peace,2006,HTXD,Treatment,Peace
Uganda,Antiretroviral Drugs,Peace Corps,0,Peace Corps,Peace,2007,HTXD,Treatment,Peace
Uganda,Antiretroviral Drugs,Peace Corps,0,Peace Corps,Peace,2008,HTXD,Treatment,Peace
Uganda,Antiretroviral Drugs,Peace Corps,0,Peace Corps,Peace,2009,HTXD,Treatment,Peace
Uganda,Antiretroviral Drugs,Peace Corps,0,Peace Corps,Peace,2010,HTXD,Treatment,Peace
Uganda,Antiretroviral Drugs,Peace Corps,0,Peace Corps,Peace,2011,HTXD,Treatment,Peace
Uganda,Antiretroviral Drugs,Peace Corps,0,Peace Corps,Peace,2012,HTXD,Treatment,Peace
Uganda,Antiretroviral Drugs,Peace Corps,0,Peace Corps,Peace,2013,HTXD,Treatment,Peace
Uganda,Antiretroviral Drugs,HHS/CDC,1.3833777E7,HHS/ALL,HHS/ALL,2006,HTXD,Treatment,HHS/CDC
Uganda,Antiretroviral Drugs,HHS/CDC,1.8696012E7,HHS/ALL,HHS/ALL,2007,HTXD,Treatment,HHS/CDC
Uganda,Antiretroviral Drugs,HHS/CDC,2.0424008E7,HHS/ALL,HHS/ALL,2008,HTXD,Treatment,HHS/CDC
Uganda,Antiretroviral Drugs,HHS/CDC,2.006002E7,HHS/ALL,HHS/ALL,2009,HTXD,Treatment,HHS/CDC
Uganda,Antiretroviral Drugs,HHS/CDC,1.9255E7,HHS/ALL,HHS/ALL,2010,HTXD,Treatment,HHS/CDC
Uganda,Antiretroviral Drugs,HHS/CDC,3.2997972E7,HHS/ALL,HHS/ALL,2011,HTXD,Treatment,HHS/CDC
Uganda,Antiretroviral Drugs,HHS/CDC,3.546464E7,HHS/ALL,HHS/ALL,2012,HTXD,Treatment,HHS/CDC
Uganda,Antiretroviral Drugs,HHS/CDC,5.0407856E7,HHS/ALL,HHS/ALL,2013,HTXD,Treatment,HHS/CDC
Uganda,Adult Treatment,Dept. of Defense,149840,Dept. of Defense,Defense,2005,HTXS,Treatment,Defense
Uganda,Adult Treatment,Dept. of Defense,289655,Dept. of Defense,Defense,2006,HTXS,Treatment,Defense
Uganda,Adult Treatment,Dept. of Defense,773787,Dept. of Defense,Defense,2007,HTXS,Treatment,Defense
Uganda,Adult Treatment,Dept. of Defense,863757,Dept. of Defense,Defense,2008,HTXS,Treatment,Defense
Uganda,Adult Treatment,Dept. of Defense,666820,Dept. of Defense,Defense,2009,HTXS,Treatment,Defense
Uganda,Adult Treatment,Dept. of Defense,666820,Dept. of Defense,Defense,2010,HTXS,Treatment,Defense
Uganda,Adult Treatment,Dept. of Defense,1001195,Dept. of Defense,Defense,2011,HTXS,Treatment,Defense
Uganda,Adult Treatment,Dept. of Defense,1626341,Dept. of Defense,Defense,2012,HTXS,Treatment,Defense
Uganda,Adult Treatment,Dept. of Defense,1918403,Dept. of Defense,Defense,2013,HTXS,Treatment,Defense
Uganda,Pediatric Treatment,Dept. of State,0,Dept. of State,DOS,2005,PDTX,Treatment,DOS
Uganda,Pediatric Treatment,Dept. of State,0,Dept. of State,DOS,2006,PDTX,Treatment,DOS
Uganda,Pediatric Treatment,Dept. of State,0,Dept. of State,DOS,2006,PDTX,Treatment,DOS
Uganda,Pediatric Treatment,Dept. of State,0,Dept. of State,DOS,2007,PDTX,Treatment,DOS
Uganda,Pediatric Treatment,Dept. of State,0,Dept. of State,DOS,2007,PDTX,Treatment,DOS
Uganda,Pediatric Treatment,Dept. of State,0,Dept. of State,DOS,2008,PDTX,Treatment,DOS
Uganda,Pediatric Treatment,Dept. of State,0,Dept. of State,DOS,2008,PDTX,Treatment,DOS
Uganda,Pediatric Treatment,Dept. of State,0,Dept. of State,DOS,2008,PDTX,Treatment,DOS
Uganda,Pediatric Treatment,Dept. of State,0,Dept. of State,DOS,2009,PDTX,Treatment,DOS
Uganda,Pediatric Treatment,Dept. of State,0,Dept. of State,DOS,2009,PDTX,Treatment,DOS
Uganda,Pediatric Treatment,Dept. of State,0,Dept. of State,DOS,2009,PDTX,Treatment,DOS
Uganda,Pediatric Treatment,Dept. of State,0,Dept. of State,DOS,2010,PDTX,Treatment,DOS
Uganda,Pediatric Treatment,Dept. of State,0,Dept. of State,DOS,2010,PDTX,Treatment,DOS
Uganda,Pediatric Treatment,Dept. of State,0,Dept. of State,DOS,2010,PDTX,Treatment,DOS
